id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
00039fdb-10ad-5106-a6c3-3d840d91a3ae,AP60184451,ASASSN-V J191527.70-230108.1,ATLASJ288.8654-23.0189,288.86542,-23.01891,14.5535,-15.30824,13.77,0.51,288.145293,SR,1.0,0.66,0.7,2457170.6723,6771007042975559680,11.958967,0.008838,14.085636,0.043817,10.560728,0.021333,3.524908,0.1564,0.0489,3.1986,-3.701,0.059,-5.022,0.044,5.38154513740481,5494.7251,J191527.68-230107.8,8.309,0.021,7.428,0.031,7.064,0.02,6.979,0.051,7.093,0.019,6.82,0.018,6.627,0.096,1.245,-0.114,0.193,60184451,13.781,0.0,15.398,0.028,14.542,0.0,13.077,0.0,10.963,0.12,1.617,0.131,0.297600182998939,-0.870933882957505,-0.391034912246414,The ASAS-SN Catalog of Variable Stars: V,true,true,false,2019-05-23 08:41:33 UTC,2021-08-05 17:14:12 UTC,EDR3 6771007042975560064,,,,,,TIC 10909282,6.238,1.319
0003c8ba-8724-549a-bc59-639d9aad5175,321503,ASASSN-V J180747.78-313642.3,OGLE-BLG-LPV-214793,271.94908,-31.61175,0.07941,-5.48311,15.95,0.4,18.3651582,SR,1.0,1.08,0.46,2458171.86319,4049043589012661248,14.539244,0.005355,17.098227,0.027712,13.111371,0.018116,3.986856,0.045,0.0606,0.7417,-3.632,0.058,-7.164,0.048,4.46903548390492,8519.07812,J180747.75-313642.5,10.639,0.023,9.608,0.023,9.202,0.021,8.876,0.023,8.926,0.022,8.652,0.032,8.966,0.522,1.437,-0.05,-0.314,,,,,,,,,,,,,0.613,0.0289646872694023,-0.851126753299826,-0.524160563862528,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:06 UTC,2021-08-05 17:06:29 UTC,EDR3 4049043589012661504,,,,,,TIC 56101513,8.032,0.943
0003fb56-1991-5c6d-a9e9-5cebe7bdc340,173204,ASASSN-V J030321.42-044115.4,CSS_J030321.4-044114,45.83925,-4.6876,183.30793,-51.38388,16.1,1.29,0.4765689,RRAB,0.991,0.12,0.94,2457695.02879,5182859670284950528,16.074408,0.016,16.332985,0.039334,15.613727,0.057335,0.719258,0.0669,0.0525,1.2735,2.479,0.05,-4.187,0.049,4.80494187735735,4800.07617,J030321.44-044115.1,15.386,0.039,15.034,0.062,15.014,0.108,14.866,0.03,14.95,0.065,12.928,,9.468,,0.372,-0.084,3.46,37903329,16.03,0.461,16.391,0.545,16.181,0.513,16.01,0.438,15.708,0.015,0.361,0.082,0.694343519031429,0.714988432991926,-0.0817228136250873,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:21 UTC,2021-08-05 17:24:22 UTC,EDR3 5182859670284950144,GALEX J030321.4-044114,19.4308,0.1419,17.9958,0.0476,TIC 439909324,4.866,1.126
0004036d-9ec2-5f44-acb2-d9494abc92a4,59403,ASASSN-V J063101.06-373018.9,SSS_J063101.0-373018,97.75442,-37.50525,245.75498,-19.90382,15.48,0.33,0.3517704,EW,1.0,0.38,0.81,2457821.68379,5580267943304376320,15.329788,0.004953,15.685079,0.013272,14.786874,0.012868,0.898205,0.5303,0.0215,24.6773,2.191,0.024,0.648,0.026,6.18432835602079,1751.20532,J063100.92-373019.8,14.241,0.03,13.867,0.042,13.837,0.059,13.742,0.025,13.754,0.033,12.816,,9.223,,0.404,-0.012,3.593,44180040,15.501,0.122,16.195,0.118,15.916,0.096,15.387,0.061,15.261,0.15,0.694,0.09,-0.107037551935172,0.786043240081574,-0.608834121249612,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:59 UTC,2021-08-05 17:56:13 UTC,EDR3 5580267943304375936,,,,,,TIC 119489465,2.285,1.034
00042f2d-8374-5f7d-b978-0de092493ae2,217329,ASASSN-V J180303.17-270607.2,OGLE-BLG-LPV-191317,270.76321,-27.102,3.52915,-2.39064,16.88,0.26,,VAR,0.934,0.77,0.82,2457660.53133,4063200385377870336,14.540177,0.063655,18.662725,0.233274,12.834419,0.18655,5.828306,0.1855,0.1676,1.1065,-2.943,0.181,-9.522,0.126,9.41536284238174,5017.42529,J180303.17-270607.4,9.241,0.027,7.971,0.049,7.21,0.026,6.059,0.032,5.915,0.026,4.655,0.021,3.538,0.029,2.031,0.144,1.117,,,,,,,,,,,,,2.338,0.0118575415504507,-0.890117927030507,-0.455575981244943,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:57:03 UTC,2021-08-05 16:53:52 UTC,EDR3 4063200385377870336,,,,,,TIC 405883201,9.966,1.146
00043ff3-7849-5d1f-8267-d46a5d1035ff,454448,ASASSN-V J200608.01+010225.3,,301.53307,1.04049,42.64511,-16.05894,14.04,0.4,0.36946,EW,1.0,0.06,0.97,2456778.06737,4237497064471051776,14.088574,0.007644,14.41413,0.023002,13.565141,0.021559,0.84899,0.9058,0.0189,47.879,1.268,0.019,-2.086,0.013,10.9212070050045,1059.50354,J200608.03+010225.3,13.135,0.023,12.878,0.022,12.788,0.026,12.562,0.023,12.554,0.025,12.114,0.367,9.029,,0.347,0.008,3.085,31393884,14.051,0.066,14.751,0.115,14.322,0.006,13.867,0.016,13.705,0.029,0.7,0.14,0.522904370043449,-0.852197906181466,0.0181589782033541,The ASAS-SN Catalog of Variable Stars: I,true,true,true,2019-04-16 09:53:15 UTC,2021-08-05 18:14:37 UTC,EDR3 4237497064471051648,GALEX J200608.0+010225,,,18.4402,0.0422,TIC 345934455,2.442,1.014
00044239-4dba-53d2-b096-4783e37be7b8,205290,ASASSN-V J220231.05-333232.5,SSS_J220231.0-333232,330.62938,-33.54236,12.35033,-53.24593,16.28,0.6,0.3172675,EW,0.998,0.4,0.79,2458009.81729,6612464960964730880,16.1824,0.008368,16.558403,0.023686,15.653807,0.028123,0.904596,0.5165,0.0545,9.4852,4.043,0.055,-3.983,0.045,15.1401216532305,1776.82751,J220231.06-333232.1,14.907,0.039,14.407,0.052,14.433,0.081,14.459,0.028,14.507,0.048,12.03,,9.292,,0.474,-0.048,2.738,58305719,16.146,0.051,16.976,0.054,16.546,0.0,15.925,0.0,15.691,0.0,0.83,0.021,0.726346851300594,-0.408784849919568,-0.552553344105299,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:46 UTC,2021-08-05 17:58:44 UTC,EDR3 6612464960964730496,GALEX J220231.0-333231,,,21.5971,0.2411,TIC 80079746,5.676,1.072
00044bec-83df-5553-ae95-651236a57305,86953,ASASSN-V J034559.45+250306.3,HAT 260-0000525,56.49772,25.05175,165.70339,-22.98073,9.71,0.48,,ROT:,0.505,0.41,0.93,2457002.97788,69845445363161216,9.61621,0.002767,9.812063,0.002837,9.271503,0.00379,0.540561,3.0515,0.0189,161.1796,13.887,0.024,-12.973,0.016,277.697339273653,324.37616,J034559.44+250305.7,8.876,0.026,8.763,0.031,8.692,0.021,8.633,0.023,8.64,0.02,8.653,0.029,8.655,0.398,0.184,-0.007,-0.002,245746,,,10.108,0.03,10.244,0.183,,,,,,0.167,0.500043963836043,0.755418703561918,0.423436673588825,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:37 UTC,2021-08-05 17:30:13 UTC,EDR3 69845445363161216,,,,,,TIC 385558643,19.004,1.091
00044fea-6e3b-57e4-89e6-ac9d396f7778,394526,ASASSN-V J101923.58-012846.1,ASAS J101924-0128.8,154.84827,-1.47947,244.76078,43.56731,11.35,0.13,,ROT:,0.857,0.96,0.79,2457047.72872,3830431020608759808,11.20144,0.003322,11.510821,0.006716,10.719564,0.00676,0.791257,1.5567,0.0255,61.0002,-14.282,0.026,-1.738,0.023,108.797714808025,626.815491,J101923.56-012846.3,10.141,0.021,9.801,0.022,9.748,0.021,9.711,0.023,9.731,0.02,9.748,0.05,8.548,,0.393,-0.02,1.2,27280246,11.42,0.042,12.076,0.07,11.688,0.059,11.264,0.026,11.149,0.065,0.656,0.063,-0.904883685549328,0.42487516708249,-0.0258187533256455,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:56 UTC,2021-08-05 16:50:16 UTC,EDR3 3830431020608759552,GALEX J101923.6-012846,19.1192,0.0858,15.5392,0.0078,TIC 143400942,14.388,1.059
0004763b-55d3-55d7-835d-d822e7914b52,263360,ASASSN-V J021350.91+654626.6,NSVS 1828214,33.46212,65.77405,131.25692,4.24317,13.33,0.31,2.2143356,EA,1.0,0.27,0.9,2457960.07332,515618829704676352,12.983518,0.002988,13.537005,0.004554,12.27689,0.004784,1.260116,3.0459,0.017,178.8205,25.797,0.013,-16.849,0.015,448.092297752571,325.933899,J021350.89+654625.8,11.413,0.02,10.891,0.021,10.782,0.016,10.73,0.022,10.737,0.02,10.62,0.078,8.814,,0.631,-0.007,1.806,4441203,13.32,0.067,14.336,0.0,13.888,0.065,12.944,0.023,12.594,0.054,1.017,0.945,0.342323116273749,0.226253400672378,0.911934363180165,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:17 UTC,2021-08-05 17:30:14 UTC,EDR3 515618829704676352,,,,,,TIC 12556124,30.812,1.156
00054583-d8f7-411e-941d-83ab6ea879d9,3836350,ASASSN-V J030929.50+615512.7,,47.37292,61.9202,138.42579,3.27483,11.26,0.09,1.9025687,ROT,0.875,0.98,0.9,2457329.01977,463307712886754304,11.208627,0.003357,11.388581,0.005166,10.88629,0.007524,0.502292,1.0408,0.0244,42.6296,-0.188,0.024,-0.3,0.024,1.82768204648878,918.183472,J030929.49+615512.6,10.61,0.021,10.532,0.019,10.486,0.018,10.455,0.024,10.479,0.021,10.457,0.082,8.762,,0.124,-0.024,1.695,3836350,11.314,0.033,11.679,0.038,11.408,0.069,11.22,0.014,11.193,0.011,0.365,1.052,,,,The ASAS-SN Catalog of Variable Stars: IX,true,,true,2021-07-28 14:25:41 UTC,2021-08-05 16:35:12 UTC,EDR3 463307712886754304,,,,,,TIC 81692421,0.354,1.287
000546c5-967f-57b1-b647-6ff24f56f18d,312177,ASASSN-V J114617.17-610003.4,ASAS J114617-6100.1,176.57154,-61.00095,295.11641,0.87831,10.77,0.28,,ROT:,0.339,0.72,0.86,2457593.51521,5335003389242079232,10.661986,0.003474,10.730371,0.007096,10.493087,0.007171,0.237285,0.4225,0.0136,31.1786,-7.636,0.014,0.827,0.015,15.7826737711656,2306.72534,J114616.72-610005.9,10.305,0.024,10.298,0.022,10.28,0.023,10.189,0.021,10.279,0.02,10.256,0.058,8.987,0.345,0.025,-0.09,1.269,40429342,10.724,0.04,10.878,0.032,10.739,0.0,10.756,0.006,10.824,0.005,0.154,2.103,-0.483927454468625,0.028991820754877,-0.874627745467084,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:22 UTC,2021-08-05 17:48:55 UTC,EDR3 5335003389242079488,,,,,,TIC 323956272,7.681,0.864
00057792-8dfd-55dc-bf7b-e917e327ecfa,55008,ASASSN-V J175537.62+581257.9,NSVS 2928237,268.90675,58.21607,86.73898,30.04206,13.1,0.26,0.5509253,EB,0.998,0.05,0.98,2457925.91608,1421954274595014144,13.060084,0.005346,13.255406,0.014194,12.72495,0.014553,0.530457,0.7446,0.0107,69.7289,-2.818,0.014,-5.02,0.014,20.8241810010008,1310.37817,J175537.58+581258.8,12.388,0.023,12.228,0.024,12.18,0.022,12.085,0.023,12.057,0.022,12.72,0.473,9.481,,0.208,0.028,3.239,8518760,13.156,0.073,13.471,0.135,13.24,0.138,13.107,0.083,13.073,0.073,0.315,0.042,-0.0100495859120341,-0.526621521581805,0.850040457172399,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:46 UTC,2021-08-05 18:06:23 UTC,EDR3 1421954274595014144,GALEX J175537.5+581258,20.9698,0.2982,16.6933,0.0201,TIC 232626697,5.757,1.161
00058ff6-7444-5e25-8377-cc7a097ed20c,AP34730502,ASASSN-V J181403.89+115921.0,,273.51619,11.98916,39.57771,13.65395,13.91,0.24,42.066882,SR,0.998,0.63,0.65,2457494.97208,4484775855164421120,19.704634,0.006706,14.9863,0.0372,12.3534,0.0168,2.633,0.1339,0.0387,3.5,-1.982,0.07,-5.054,0.073,142.262719050711,7841.26025,J181403.73+115922.6,10.591,0.029,9.679,0.022,9.398,0.024,9.285,0.024,9.363,0.02,9.015,0.031,8.184,,1.193,-0.078,0.831,34730502,13.96,0.054,15.546,0.034,14.719,0.032,13.414,0.069,12.417,0.057,1.586,0.166,0.0599927699559351,-0.976345489916114,0.207726627742998,The ASAS-SN Catalog of Variable Stars: IX,true,true,true,2019-08-02 14:23:01 UTC,2021-08-10 17:43:41 UTC,EDR3 4484775855160032768,,,,,,TIC 166272074,,
0005c068-f4e1-5e27-8786-bb13a26204e0,AP31023301,ASASSN-V J193751.78-051557.5,ATLASJ294.4639-05.2663,294.46573,-5.26596,33.49978,-12.71762,14.73,0.14,0.1620042,DSCT,0.599,0.56,0.72,2458208.8635,4209792154589778944,14.580647,0.002771,15.331232,0.003079,13.738726,0.003875,1.592506,0.2075,0.0235,8.8238,-4.362,0.03,-5.649,0.023,8.17572152128984,4137.84521,J193751.93-051556.1,12.544,0.024,11.908,0.022,11.759,0.023,11.669,0.023,11.758,0.022,11.601,0.223,8.631,,0.785,-0.089,2.97,31023301,14.98,0.101,16.25,0.105,15.622,0.026,14.606,0.012,14.46,0.0,1.27,0.312,0.412400941999371,-0.90636751817061,-0.0917790011020018,The ASAS-SN Catalog of Variable Stars: V,true,true,false,2019-05-23 08:41:38 UTC,2021-08-05 17:09:41 UTC,EDR3 4209792154589778944,,,,,,TIC 249851472,7.137,0.904
000636a1-e6ec-5a26-a3b3-46f6096a03c6,336797,ASASSN-V J070908.94-022545.9,GDS_J0709089-022547,107.28725,-2.42941,217.1174,2.82691,12.46,0.19,1.9856058,EA,0.998,0.3,0.87,2458070.77242,3108412009879575040,12.922818,0.003602,12.580051,0.004837,12.057835,0.004509,0.522217,-0.8876,0.5984,-1.4833,-9.339,0.763,-6.824,0.619,35.1691933221249,1558.89856,J070908.95-022547.6,11.701,0.022,11.55,0.023,11.511,0.022,11.443,0.023,11.478,0.02,11.647,0.312,8.573,,0.19,-0.035,3.074,21366613,12.464,0.033,12.834,0.055,12.58,0.023,12.393,0.034,12.377,0.031,0.37,0.339,-0.296895315807626,0.953968755558106,-0.0423884992705488,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:46 UTC,2021-08-05 17:29:58 UTC,EDR3 3108412009879575168,,,,,,TIC 4831821,11.566,52.404
00064af7-35c5-5b32-87e6-a38c987f2019,367167,ASASSN-V J170928.89-313142.2,Terz V 3589,257.37036,-31.52838,353.5031,5.04949,14.94,1.16,316.5432442,SR,0.999,0.22,0.88,2457675.49676,5980215297986933760,13.545074,0.008581,15.2347,0.050969,11.902699,0.047035,3.332001,0.0421,0.0403,1.0432,-0.173,0.076,-4.073,0.044,2.76229369403485,6995.42822,J170928.70-313141.9,8.332,0.026,7.317,0.031,6.779,0.016,5.716,0.057,5.96,0.033,4.988,0.015,4.139,0.033,1.553,-0.244,0.849,,,,,,,,,,,,,0.702,-0.186371515240363,-0.831756851222117,-0.522920834115528,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:49 UTC,2021-08-05 16:42:14 UTC,EDR3 5980215297986934144,,,,,,TIC 1357238281,4.077,1.451
000659cf-9e3c-5e3e-9268-7c4a420170a8,438822,ASASSN-V J174218.96-232550.6,OGLE-BLG-LPV-019121,265.579,-23.43072,4.30691,3.51177,15.57,0.29,5.7489393,SR,0.993,0.77,0.6,2457648.56153,4116475159766967296,15.405558,0.004319,19.160799,0.044233,13.777965,0.00952,5.382834,-0.0529,0.0924,-0.5723,-2.308,0.119,-5.27,0.07,3.40172018214727,8016.63672,J174218.96-232550.6,10.072,0.026,8.867,0.024,8.23,0.042,7.862,0.024,7.885,0.02,6.711,0.018,5.709,0.05,1.842,-0.023,1.002,,,,,,,,,,,,,0.965,-0.0707281971731844,-0.914811472820679,-0.397639901569613,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:26 UTC,2021-08-05 16:43:37 UTC,EDR3 4116475159766967040,,,,,,TIC 237275910,5.753,1.071
000678b2-9361-5ec3-bf37-25caea406477,383395,ASASSN-V J174357.59-351507.7,ASAS J174358-3515.1,265.98995,-35.25213,354.42651,-2.99653,13.32,0.59,,L,1.0,0.03,1.0,2458168.89791,4041292994181189632,9.915009,0.003257,13.627947,0.01069,8.367589,0.011601,5.260358,0.6181,0.0725,8.52,-0.926,0.099,-3.717,0.058,13.4390789974107,1351.06628,J174357.63-351507.0,4.891,0.037,3.56,0.228,3.149,0.246,1.909,,2.376,0.534,1.509,0.01,0.657,0.018,1.742,-0.467,0.852,27787112,13.422,0.038,15.355,0.086,14.705,0.241,12.232,0.142,,,1.934,1.093,-0.057107428418136,-0.81462084898067,-0.577175548707219,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:55:33 UTC,2021-08-05 18:03:57 UTC,EDR3 4041292994181189376,,,,,,TIC 109515327,3.831,0.786
0006e610-54c6-5607-8f54-6223da6bf4c0,AP15188856,ASASSN-V J214607.83+521703.9,Gaia2173134571394373120,326.53264,52.28443,96.66722,-0.87393,14.97,0.34,,VAR,0.459,0.3,0.94,2458010.78016,2173134640113849344,15.165178,0.002774,15.513495,0.003182,14.61649,0.004963,0.897004,0.4555,0.0253,18.0312,-3.889,0.046,-3.046,0.031,11.0956845029032,2110.28369,J214608.33+521705.1,7.368,0.019,6.103,0.04,5.513,0.023,5.291,0.176,5.179,0.038,4.093,0.017,3.245,0.022,1.855,0.112,0.848,15188856,15.106,0.033,15.909,0.013,15.575,0.023,14.423,0.0,,,0.803,1.833,0.510315270449815,-0.337352392950687,0.79105732264873,The ASAS-SN Catalog of Variable Stars: IX,false,true,false,2019-05-23 08:42:01 UTC,2021-08-10 17:52:52 UTC,EDR3 2173134640113849344,,,,,,TIC 2017329647,4.94,1.009
0006e6a6-5133-5d5c-8911-3d27bc70b6ed,255138,ASASSN-V J224712.11+595834.1,V0909 Cep,341.80046,59.97614,107.97046,0.76352,12.17,0.29,0.4255727,EW,1.0,0.03,0.98,2457693.83229,2008580557357102848,11.965759,0.005834,12.354302,0.015642,11.376998,0.015652,0.977304,2.2372,0.0088,253.0591,-2.264,0.01,-0.468,0.01,24.8280018359174,441.36618,J224712.22+595834.3,10.62,0.028,10.349,0.03,10.215,0.021,10.261,0.024,10.276,0.022,10.4,0.07,9.023,,0.405,-0.015,1.377,13471972,12.193,0.143,12.974,0.089,12.579,0.085,11.985,0.143,11.734,0.106,0.782,1.422,0.475329840753828,-0.156276271167817,0.865817110918249,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:06 UTC,2021-08-05 17:13:26 UTC,EDR3 2008580557357102848,,,,,,TIC 377419730,2.312,0.8
0006fb5a-ae53-4845-a390-1b89f3f4d7e4,51269687,ASASSN-V J161538.37-530100.2,,243.90989,-53.01672,330.83836,-1.58572,13.29,0.12,,VAR,0.716,0.29,0.95,2458016.53961,5933101529603441664,13.341829,0.002759,13.862158,0.002885,12.648726,0.003817,1.213431,0.8464,0.0179,47.2219,-6.62,0.02,-8.127,0.014,44.2502721100489,1122.81177,J161538.75-530057.8,8.25,0.039,7.163,0.034,6.79,0.027,6.604,0.071,6.665,0.021,6.515,0.019,6.297,0.082,1.46,-0.061,0.218,51269687,13.361,0.026,14.452,0.008,13.907,0.024,12.865,0.023,11.392,0.0,1.091,3.017,,,,The ASAS-SN Catalog of Variable Stars: IX,false,,true,2021-07-28 14:25:33 UTC,2021-08-05 18:11:40 UTC,EDR3 5933101529603441280,,,,,,TIC 410518438,10.482,0.833
00070043-9464-5c63-a9e0-12bcb7fd6406,109481,ASASSN-V J230032.40+080446.3,ROTSE1 J230032.53+080446.6,345.13501,8.07953,81.65473,-45.71748,12.64,0.18,0.3691209,EW,0.946,0.15,0.92,2456810.06602,2713721317282789376,12.513712,0.004501,12.850547,0.010898,11.998075,0.010858,0.852472,1.6549,0.0149,110.8407,-4.809,0.017,-7.241,0.013,69.2497392729794,594.979553,J230032.52+080446.5,11.52,0.025,11.217,0.025,11.178,0.025,11.072,0.023,11.081,0.021,11.289,0.167,8.304,,0.342,-0.009,2.985,17550408,12.782,0.193,13.397,0.148,13.13,0.324,12.578,0.193,12.668,0.468,0.615,0.108,0.956939146900496,-0.253995795696328,0.140547518291645,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:04 UTC,2021-08-05 16:59:29 UTC,EDR3 2713721317282789248,GALEX J230032.5+080447,,,17.209,0.0227,TIC 344087773,8.693,1.051
000722b6-53a8-5503-ab32-2ed81372208b,AP28244223,ASASSN-V J184745.84-273427.9,,281.94101,-27.57441,7.65813,-11.44513,12.71,0.16,23.9045516,SR,0.993,0.54,0.74,2458198.90226,4072125189915995136,11.504286,0.003254,12.991953,0.009089,10.319768,0.005405,2.672185,0.1823,0.0257,7.0803,0.388,0.03,-1.947,0.025,2.06797791866269,4550.45801,J184745.84-273427.5,8.51,0.02,7.599,0.036,7.304,0.024,7.185,0.033,7.335,0.02,7.128,0.018,6.969,0.097,1.206,-0.15,0.159,28244223,12.761,0.011,14.449,0.006,13.524,0.006,12.114,0.01,10.589,0.065,1.688,0.21,0.183402311768596,-0.867229503451699,-0.462900184036315,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:49 UTC,2021-08-05 17:19:06 UTC,EDR3 4072125189915994880,,,,,,TIC 325474093,1.985,0.926
000742c5-d59b-5d53-a237-46c994d13614,383777,ASASSN-V J162300.09-472054.8,GDS_J1623002-472054,245.75039,-47.34856,335.65275,1.62967,12.37,0.17,,ROT:,0.895,0.61,0.88,2457969.70839,5941852473923738624,12.108345,0.00332,12.670127,0.006716,11.386366,0.0066,1.283761,1.9966,0.0129,155.2335,5.438,0.014,-12.825,0.01,132.962951515901,496.600647,J162300.08-472052.2,10.467,0.029,9.972,0.04,9.823,0.041,8.956,0.023,9.034,0.019,9.536,0.077,8.691,,0.644,-0.078,0.845,51475337,12.473,0.01,13.471,0.028,12.957,0.035,12.13,0.065,11.727,0.031,0.998,3.085,-0.278272834775882,-0.617754015277976,-0.735489093075983,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:54:01 UTC,2021-08-05 17:06:45 UTC,EDR3 5941852473923739008,,,,,,TIC 222629586,13.93,0.818
00076e0f-e495-54fd-81fe-711c2cda6548,345617,ASASSN-V J100501.70-531538.2,GDS_J1005017-531538,151.25709,-53.26061,279.5177,1.87282,15.01,0.6,125.3084194,SR,1.0,0.75,0.62,2458137.78019,5356453486685898752,12.358885,0.00799,15.385651,0.040415,10.889778,0.019293,4.495873,0.0824,0.0412,1.9988,-5.137,0.044,1.5,0.043,3.6059544066306,7034.5332,J100501.73-531538.4,8.124,0.026,7.007,0.049,6.554,0.017,6.335,0.097,6.064,0.035,5.605,0.015,5.22,0.028,1.57,0.271,0.385,41188965,,,,,16.14,0.048,13.961,0.0,11.392,0.096,,0.806,-0.524472691028575,0.287651142986031,-0.801364596363025,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:28 UTC,2021-08-05 17:04:52 UTC,EDR3 5356453486685899264,,,,,,TIC 138064035,5.351,1.035
00079061-b124-5b90-9f33-447223ce1cb0,421928,ASASSN-V J174543.50-431618.9,ASAS J174544-4316.3,266.43126,-43.27192,347.70456,-7.42878,11.5,0.13,,L,0.999,0.56,0.9,2457619.60158,5955649420707599360,18.685741,0.006704,11.6664,0.0085,8.626,0.0032,3.04,0.9843,0.1169,8.4,-3.832,0.159,-4.293,0.149,27.4871266665035,1597.34912,J174543.65-431620.6,6.597,0.02,5.673,0.049,5.338,0.016,5.242,0.188,5.283,0.063,5.206,0.014,5.047,0.034,1.259,-0.041,0.159,51844279,11.445,0.011,13.159,0.027,12.204,0.066,10.834,0.058,9.239,0.07,1.714,0.351,-0.0453218569692238,-0.726696860843539,-0.6854615975538,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:54:50 UTC,2021-08-05 18:16:37 UTC,EDR3 5955649425045758592,,,,,,TIC 32684167,,
0007976f-2b7c-59f1-81ae-ccbf3c63c3c5,346031,ASASSN-V J123834.17-642527.8,GDS_J1238341-642527,189.64239,-64.42438,301.54316,-1.58734,14.91,0.26,211.6847667,SR,1.0,0.75,0.62,2457827.63403,5861144403439771648,12.28655,0.00359,15.527222,0.014031,10.782167,0.007054,4.745054,0.3531,0.0479,7.3674,-8.894,0.045,0.836,0.05,13.5020558145576,3136.06958,J123834.17-642527.7,7.724,0.018,6.582,0.036,6.055,0.021,5.89,0.079,5.967,0.023,5.746,0.015,5.487,0.033,1.669,-0.077,0.259,49251174,14.881,0.176,16.331,0.058,15.654,0.02,13.943,0.119,11.365,0.104,1.45,1.682,-0.425603050219855,-0.0723092965367619,-0.902016302113168,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:32 UTC,2021-08-05 17:36:29 UTC,EDR3 5861144403439771648,,,,,,TIC 338270181,8.933,0.969
00079e9c-a8b6-5a19-8774-7f803d98ddd1,462372,ASASSN-V J200414.37-013037.2,,301.05963,-1.51029,40.06937,-16.85186,12.92,0.16,417.2694738,VAR,0.657,0.79,0.59,2457459.14133,4235754819570353152,19.998173,0.005808,20.356174,0.094278,18.903696,0.088463,1.452478,-0.5309,0.5399,-0.9834,-0.285,0.577,-3.694,0.483,3.934207875981,4463.81982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256,0.515750653863707,-0.856333228926155,-0.0263564807222721,The ASAS-SN Catalog of Variable Stars: I,true,true,true,2019-04-16 09:53:00 UTC,2021-08-05 17:34:56 UTC,EDR3 4235754819570353280,,,,,,TIC 1984468172,3.705,0.986
0007d508-af72-58fd-9294-23d4c5b77753,382829,ASASSN-V J172544.33-272717.6,OGLE-BLG-RRLYR-00576,261.43471,-27.45489,358.88664,4.48791,14.28,0.35,0.1606275,HADS,0.764,0.46,0.77,2457868.91862,4059991873035077632,17.233207,0.012957,17.646795,0.062081,15.957512,0.034566,1.689283,0.3762,0.1093,3.4429,-5.898,0.109,-3.307,0.081,12.6949061299405,2524.72778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.207,-0.132162236370077,-0.877477030362765,-0.461050110577368,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:51 UTC,2021-08-05 17:12:55 UTC,EDR3 4059991873035077888,,,,,,TIC 1433364057,6.762,0.993
