id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
24235215-8469-5805-9357-55cdd3787f4a,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458435.83957,bb,11.068,0.02,143.398,2.639,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
251ae251-effd-55a2-b90f-a24457b534b4,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457241.02783,bb,11.021,0.02,149.773,2.756,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
258eea7c-1519-5c90-9fde-9450f109269c,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456562.883,bb,11.046,0.02,146.388,2.694,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
27374587-75ab-5eef-99e8-581ce8d416bf,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458026.75844,bb,11.099,0.02,139.443,2.566,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
2a6cbad3-6e7b-59f8-85f4-11feb4a20a9c,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457998.83466,bb,11.064,0.02,144.031,2.65,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
2beec727-e32f-5da2-bb25-319d39610157,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457204.01694,bb,11.06,0.02,144.562,2.66,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
2caba39d-ddbb-5dca-92a2-7988a25dc1c0,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458022.0176,bb,11.054,0.02,145.334,2.674,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
2d7e376f-bec7-540f-b58f-2f0fc062b872,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457276.05823,bb,11.189,0.02,128.326,2.361,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
2ea643cb-0d64-5b5d-8efa-ce773bd47f8d,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457536.10577,bb,11.071,0.02,143.057,2.632,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
2eac8343-7475-5446-a610-211a3a2cff1b,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456904.87466,bb,11.046,0.02,146.344,2.693,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
