id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
56cd865a-c8f2-59a8-9ab1-5cd887cf8550,bd178638-277e-5285-bd32-c3f9a12adab8,2458064.92944,bb,16.619,0.12288,0.864,0.098,2019-04-16 16:31:56 UTC,2019-04-16 16:31:56 UTC
58781c9f-5a10-543d-ae71-14525b8d8ae9,bd178638-277e-5285-bd32-c3f9a12adab8,2457043.70582,bb,16.203,99.99,0.152,0.253,2019-04-16 16:31:27 UTC,2019-04-16 16:31:27 UTC
5c518c3d-bed0-59ba-834a-e01c76c885cd,bd178638-277e-5285-bd32-c3f9a12adab8,2458063.91972,bb,16.571,0.11953,0.902,0.099,2019-04-16 16:31:28 UTC,2019-04-16 16:31:28 UTC
63feff01-db44-545f-829c-c13578b3a72e,bd178638-277e-5285-bd32-c3f9a12adab8,2457256.02985,bb,16.536,0.11709,0.933,0.1,2019-04-16 16:31:44 UTC,2019-04-16 16:31:44 UTC
66a4489c-541a-52a1-8739-7a39e3900c8b,bd178638-277e-5285-bd32-c3f9a12adab8,2457317.88549,bb,16.649,99.99,0.63,0.168,2019-04-16 16:31:41 UTC,2019-04-16 16:31:41 UTC
684a869a-142d-52a2-9e37-b13752e3b023,bd178638-277e-5285-bd32-c3f9a12adab8,2457241.99914,bb,15.743,0.06842,1.935,0.122,2019-04-16 16:31:50 UTC,2019-04-16 16:31:50 UTC
6b9da95e-2079-58ab-a9ed-a5a633382fc4,bd178638-277e-5285-bd32-c3f9a12adab8,2457746.78453,bb,16.8,99.99,0.51,0.146,2019-04-16 16:32:12 UTC,2019-04-16 16:32:12 UTC
6bb79387-63e4-5b97-af5c-7c797ba0ba90,bd178638-277e-5285-bd32-c3f9a12adab8,2458070.91094,bb,16.811,99.99,0.493,0.145,2019-04-16 16:31:49 UTC,2019-04-16 16:31:49 UTC
6c673f0a-17c4-5b61-9339-1137c7d64d57,bd178638-277e-5285-bd32-c3f9a12adab8,2457735.82476,bb,16.428,99.99,0.529,0.206,2019-04-16 16:31:27 UTC,2019-04-16 16:31:27 UTC
6e3ca984-82bb-5213-ba30-83584b00d345,bd178638-277e-5285-bd32-c3f9a12adab8,2457694.94003,bb,14.862,0.03678,4.358,0.147,2019-04-16 16:31:51 UTC,2019-04-16 16:31:51 UTC
